usage_kwh,is_scheduled_occupied,is_scheduled_workday,max_temp_f,max_temp_c,humidity
5.6875,False,Working,50.0,10.0,50.0
3.25,False,Working,50.0,10.0,50.0
5.8125,False,Working,50.0,10.0,50.0
3.0,False,Working,50.0,10.0,50.0
5.953125,False,Working,49.0,9.0,62.0
3.15625,False,Working,49.0,9.0,62.0
5.671875,False,Working,49.0,9.0,62.0
3.484375,False,Working,49.0,9.0,62.0
6.703125,False,Working,48.0,9.0,82.0
3.65625,False,Working,48.0,9.0,82.0
6.796875,False,Working,48.0,9.0,82.0
3.640625,False,Working,48.0,9.0,82.0
6.640625,False,Working,47.0,8.0,87.0
3.703125,False,Working,47.0,8.0,87.0
6.734375,False,Working,47.0,8.0,87.0
3.71875,False,Working,47.0,8.0,87.0
6.671875,False,Working,47.0,8.0,82.0
3.765625,False,Working,47.0,8.0,82.0
6.734375,False,Working,47.0,8.0,82.0
3.65625,False,Working,47.0,8.0,82.0
11.0625,False,Working,50.0,10.0,76.0
6.484375,False,Working,50.0,10.0,76.0
13.1875,False,Working,50.0,10.0,76.0
6.984375,False,Working,50.0,10.0,76.0
13.4375,False,Working,54.0,12.0,71.0
7.328125,False,Working,54.0,12.0,71.0
14.265625,False,Working,54.0,12.0,71.0
6.6875,False,Working,54.0,12.0,71.0
14.453125,False,Working,58.0,14.0,87.0
7.53125,False,Working,58.0,14.0,87.0
13.9375,False,Working,58.0,14.0,87.0
7.3125,False,Working,58.0,14.0,87.0
13.78125,True,Working,61.0,16.0,87.0
7.203125,True,Working,61.0,16.0,87.0
14.375,True,Working,61.0,16.0,87.0
7.34375,True,Working,61.0,16.0,87.0
14.171875,True,Working,63.0,17.0,87.0
7.40625,True,Working,63.0,17.0,87.0
14.28125,True,Working,63.0,17.0,87.0
7.140625,True,Working,63.0,17.0,87.0
14.09375,True,Working,65.0,18.0,82.0
7.390625,True,Working,65.0,18.0,82.0
13.796875,True,Working,65.0,18.0,82.0
7.34375,True,Working,65.0,18.0,82.0
14.0,True,Working,66.0,19.0,82.0
7.546875,True,Working,66.0,19.0,82.0
13.8125,True,Working,66.0,19.0,82.0
6.953125,True,Working,66.0,19.0,82.0
13.328125,True,Working,67.0,20.0,72.0
6.984375,True,Working,67.0,20.0,72.0
13.765625,True,Working,67.0,20.0,72.0
7.28125,True,Working,67.0,20.0,72.0
13.53125,True,Working,68.0,20.0,67.0
7.609375,True,Working,68.0,20.0,67.0
14.1875,True,Working,68.0,20.0,67.0
7.21875,True,Working,68.0,20.0,67.0
13.84375,True,Working,68.0,20.0,72.0
7.609375,True,Working,68.0,20.0,72.0
14.546875,True,Working,68.0,20.0,72.0
7.5,True,Working,68.0,20.0,72.0
14.046875,True,Working,67.0,20.0,72.0
7.53125,True,Working,67.0,20.0,72.0
13.828125,True,Working,67.0,20.0,72.0
7.1875,True,Working,67.0,20.0,72.0
13.671875,True,Working,66.0,19.0,72.0
6.96875,True,Working,66.0,19.0,72.0
13.328125,True,Working,66.0,19.0,72.0
6.609375,True,Working,66.0,19.0,72.0
13.640625,True,Working,64.0,18.0,77.0
7.03125,True,Working,64.0,18.0,77.0
13.28125,True,Working,64.0,18.0,77.0
7.25,True,Working,64.0,18.0,77.0
7.71875,False,Working,61.0,16.0,77.0
3.296875,False,Working,61.0,16.0,77.0
6.203125,False,Working,61.0,16.0,77.0
3.40625,False,Working,61.0,16.0,77.0
6.375,False,Working,58.0,14.0,72.0
3.71875,False,Working,58.0,14.0,72.0
6.265625,False,Working,58.0,14.0,72.0
3.484375,False,Working,58.0,14.0,72.0
6.375,False,Working,55.0,13.0,74.0
3.5,False,Working,55.0,13.0,74.0
6.3125,False,Working,55.0,13.0,74.0
3.296875,False,Working,55.0,13.0,74.0
6.328125,False,Working,53.0,12.0,87.0
3.703125,False,Working,53.0,12.0,87.0
6.265625,False,Working,53.0,12.0,87.0
3.515625,False,Working,53.0,12.0,87.0
6.421875,False,Working,52.0,11.0,87.0
3.25,False,Working,52.0,11.0,87.0
6.34375,False,Working,52.0,11.0,87.0
3.109375,False,Working,52.0,11.0,87.0
6.875,False,Working,51.0,11.0,87.0
3.234375,False,Working,51.0,11.0,87.0
6.4375,False,Working,51.0,11.0,87.0
3.328125,False,Working,51.0,11.0,87.0
5.953125,False,Working,50.0,10.0,93.0
3.65625,False,Working,50.0,10.0,93.0
6.296875,False,Working,50.0,10.0,93.0
3.109375,False,Working,50.0,10.0,93.0
6.453125,False,Working,49.0,10.0,93.0
3.609375,False,Working,49.0,10.0,93.0
6.359375,False,Working,49.0,10.0,93.0
3.5625,False,Working,49.0,10.0,93.0
7.125,False,Working,48.0,9.0,87.0
3.921875,False,Working,48.0,9.0,87.0
7.046875,False,Working,48.0,9.0,87.0
3.828125,False,Working,48.0,9.0,87.0
7.109375,False,Working,48.0,9.0,94.0
3.796875,False,Working,48.0,9.0,94.0
7.375,False,Working,48.0,9.0,94.0
3.671875,False,Working,48.0,9.0,94.0
7.5625,False,Working,48.0,9.0,94.0
3.875,False,Working,48.0,9.0,94.0
6.984375,False,Working,48.0,9.0,94.0
3.734375,False,Working,48.0,9.0,94.0
11.28125,False,Working,50.0,10.0,94.0
7.125,False,Working,50.0,10.0,94.0
12.9375,False,Working,50.0,10.0,94.0
7.109375,False,Working,50.0,10.0,94.0
13.28125,False,Working,54.0,12.0,88.0
6.796875,False,Working,54.0,12.0,88.0
11.96875,False,Working,54.0,12.0,88.0
6.46875,False,Working,54.0,12.0,88.0
13.375,False,Working,58.0,15.0,73.0
6.65625,False,Working,58.0,15.0,73.0
12.5625,False,Working,58.0,15.0,73.0
6.53125,False,Working,58.0,15.0,73.0
12.1875,True,Working,61.0,16.0,73.0
6.40625,True,Working,61.0,16.0,73.0
11.8125,True,Working,61.0,16.0,73.0
5.828125,True,Working,61.0,16.0,73.0
11.125,True,Working,64.0,18.0,60.0
6.171875,True,Working,64.0,18.0,60.0
11.34375,True,Working,64.0,18.0,60.0
5.96875,True,Working,64.0,18.0,60.0
11.328125,True,Working,65.0,19.0,53.0
5.984375,True,Working,65.0,19.0,53.0
10.765625,True,Working,65.0,19.0,53.0
5.90625,True,Working,65.0,19.0,53.0
11.296875,True,Working,67.0,19.0,50.0
5.90625,True,Working,67.0,19.0,50.0
12.59375,True,Working,67.0,19.0,50.0
6.796875,True,Working,67.0,19.0,50.0
13.4375,True,Working,68.0,20.0,53.0
6.96875,True,Working,68.0,20.0,53.0
13.234375,True,Working,68.0,20.0,53.0
6.234375,True,Working,68.0,20.0,53.0
12.953125,True,Working,68.0,20.0,50.0
6.953125,True,Working,68.0,20.0,50.0
13.421875,True,Working,68.0,20.0,50.0
6.953125,True,Working,68.0,20.0,50.0
13.0625,True,Working,68.0,20.0,47.0
6.625,True,Working,68.0,20.0,47.0
12.875,True,Working,68.0,20.0,47.0
6.34375,True,Working,68.0,20.0,47.0
12.4375,True,Working,68.0,20.0,37.0
6.59375,True,Working,68.0,20.0,37.0
12.71875,True,Working,68.0,20.0,37.0
6.46875,True,Working,68.0,20.0,37.0
12.75,True,Working,66.0,19.0,47.0
6.421875,True,Working,66.0,19.0,47.0
12.4375,True,Working,66.0,19.0,47.0
6.453125,True,Working,66.0,19.0,47.0
12.640625,True,Working,64.0,18.0,53.0
6.203125,True,Working,64.0,18.0,53.0
12.59375,True,Working,64.0,18.0,53.0
6.359375,True,Working,64.0,18.0,53.0
6.578125,False,Working,61.0,16.0,57.0
2.71875,False,Working,61.0,16.0,57.0
5.1875,False,Working,61.0,16.0,57.0
2.90625,False,Working,61.0,16.0,57.0
5.9375,False,Working,58.0,15.0,60.0
3.0,False,Working,58.0,15.0,60.0
5.8125,False,Working,58.0,15.0,60.0
3.21875,False,Working,58.0,15.0,60.0
5.90625,False,Working,55.0,13.0,46.0
3.015625,False,Working,55.0,13.0,46.0
6.234375,False,Working,55.0,13.0,46.0
3.140625,False,Working,55.0,13.0,46.0
5.796875,False,Working,53.0,12.0,50.0
3.265625,False,Working,53.0,12.0,50.0
6.375,False,Working,53.0,12.0,50.0
3.421875,False,Working,53.0,12.0,50.0
6.28125,False,Working,52.0,11.0,53.0
3.3125,False,Working,52.0,11.0,53.0
6.1875,False,Working,52.0,11.0,53.0
3.296875,False,Working,52.0,11.0,53.0
6.4375,False,Working,52.0,11.0,57.0
3.515625,False,Working,52.0,11.0,57.0
6.515625,False,Working,52.0,11.0,57.0
3.1875,False,Working,52.0,11.0,57.0
6.34375,False,Working,50.0,10.0,60.0
3.421875,False,Working,50.0,10.0,60.0
6.609375,False,Working,50.0,10.0,60.0
3.578125,False,Working,50.0,10.0,60.0
6.609375,False,Working,50.0,10.0,64.0
3.71875,False,Working,50.0,10.0,64.0
6.765625,False,Working,50.0,10.0,64.0
3.703125,False,Working,50.0,10.0,64.0
7.578125,False,Working,49.0,9.0,73.0
4.015625,False,Working,49.0,9.0,73.0
8.03125,False,Working,49.0,9.0,73.0
4.171875,False,Working,49.0,9.0,73.0
8.109375,False,Working,48.0,9.0,77.0
4.5,False,Working,48.0,9.0,77.0
7.96875,False,Working,48.0,9.0,77.0
4.71875,False,Working,48.0,9.0,77.0
8.265625,False,Working,48.0,9.0,78.0
4.28125,False,Working,48.0,9.0,78.0
7.578125,False,Working,48.0,9.0,78.0
3.578125,False,Working,48.0,9.0,78.0
11.25,False,Working,51.0,10.0,78.0
6.640625,False,Working,51.0,10.0,78.0
12.59375,False,Working,51.0,10.0,78.0
6.90625,False,Working,51.0,10.0,78.0
12.84375,False,Working,55.0,13.0,78.0
6.546875,False,Working,55.0,13.0,78.0
13.203125,False,Working,55.0,13.0,78.0
6.265625,False,Working,55.0,13.0,78.0
12.296875,False,Working,59.0,15.0,69.0
6.546875,False,Working,59.0,15.0,69.0
11.765625,False,Working,59.0,15.0,69.0
6.078125,False,Working,59.0,15.0,69.0
11.265625,True,Working,62.0,16.0,69.0
6.390625,True,Working,62.0,16.0,69.0
13.125,True,Working,62.0,16.0,69.0
6.578125,True,Working,62.0,16.0,69.0
12.40625,True,Working,64.0,18.0,69.0
6.109375,True,Working,64.0,18.0,69.0
12.671875,True,Working,64.0,18.0,69.0
6.4375,True,Working,64.0,18.0,69.0
12.84375,True,Working,66.0,19.0,78.0
6.546875,True,Working,66.0,19.0,78.0
11.75,True,Working,66.0,19.0,78.0
5.359375,True,Working,66.0,19.0,78.0
10.75,True,Working,67.0,20.0,65.0
6.171875,True,Working,67.0,20.0,65.0
12.234375,True,Working,67.0,20.0,65.0
5.640625,True,Working,67.0,20.0,65.0
11.578125,True,Working,68.0,20.0,65.0
6.203125,True,Working,68.0,20.0,65.0
12.3125,True,Working,68.0,20.0,65.0
6.796875,True,Working,68.0,20.0,65.0
13.0,True,Working,69.0,20.0,83.0
6.875,True,Working,69.0,20.0,83.0
12.671875,True,Working,69.0,20.0,83.0
6.484375,True,Working,69.0,20.0,83.0
13.0625,True,Working,69.0,20.0,78.0
6.578125,True,Working,69.0,20.0,78.0
12.9375,True,Working,69.0,20.0,78.0
6.359375,True,Working,69.0,20.0,78.0
13.0,True,Working,68.0,20.0,77.0
6.90625,True,Working,68.0,20.0,77.0
13.09375,True,Working,68.0,20.0,77.0
6.703125,True,Working,68.0,20.0,77.0
12.453125,True,Working,67.0,19.0,83.0
6.421875,True,Working,67.0,19.0,83.0
12.84375,True,Working,67.0,19.0,83.0
6.34375,True,Working,67.0,19.0,83.0
12.34375,True,Working,64.0,18.0,72.0
6.5625,True,Working,64.0,18.0,72.0
12.453125,True,Working,64.0,18.0,72.0
6.109375,True,Working,64.0,18.0,72.0
6.71875,False,Working,62.0,16.0,72.0
2.453125,False,Working,62.0,16.0,72.0
5.28125,False,Working,62.0,16.0,72.0
3.0625,False,Working,62.0,16.0,72.0
5.90625,False,Working,59.0,15.0,72.0
3.390625,False,Working,59.0,15.0,72.0
5.953125,False,Working,59.0,15.0,72.0
2.875,False,Working,59.0,15.0,72.0
6.0,False,Working,56.0,13.0,67.0
3.046875,False,Working,56.0,13.0,67.0
5.734375,False,Working,56.0,13.0,67.0
3.15625,False,Working,56.0,13.0,67.0
5.578125,False,Working,54.0,12.0,63.0
2.890625,False,Working,54.0,12.0,63.0
5.71875,False,Working,54.0,12.0,63.0
3.015625,False,Working,54.0,12.0,63.0
5.640625,False,Working,53.0,12.0,67.0
3.046875,False,Working,53.0,12.0,67.0
5.640625,False,Working,53.0,12.0,67.0
2.96875,False,Working,53.0,12.0,67.0
5.6875,False,Working,52.0,11.0,72.0
2.953125,False,Working,52.0,11.0,72.0
5.671875,False,Working,52.0,11.0,72.0
2.75,False,Working,52.0,11.0,72.0
6.015625,False,Working,51.0,10.0,72.0
2.71875,False,Working,51.0,10.0,72.0
5.859375,False,Working,51.0,10.0,72.0
3.078125,False,Working,51.0,10.0,72.0
5.765625,False,Working,50.0,10.0,67.0
3.140625,False,Working,50.0,10.0,67.0
5.765625,False,Working,50.0,10.0,67.0
2.984375,False,Working,50.0,10.0,67.0
5.625,False,Working,49.0,10.0,72.0
3.296875,False,Working,49.0,10.0,72.0
5.734375,False,Working,49.0,10.0,72.0
2.765625,False,Working,49.0,10.0,72.0
5.71875,False,Working,48.0,9.0,77.0
3.171875,False,Working,48.0,9.0,77.0
5.765625,False,Working,48.0,9.0,77.0
3.1875,False,Working,48.0,9.0,77.0
5.78125,False,Working,48.0,9.0,72.0
3.15625,False,Working,48.0,9.0,72.0
5.59375,False,Working,48.0,9.0,72.0
2.640625,False,Working,48.0,9.0,72.0
4.046875,False,Working,51.0,11.0,72.0
2.09375,False,Working,51.0,11.0,72.0
4.140625,False,Working,51.0,11.0,72.0
2.078125,False,Working,51.0,11.0,72.0
3.875,False,Working,55.0,13.0,67.0
2.15625,False,Working,55.0,13.0,67.0
3.859375,False,Working,55.0,13.0,67.0
1.96875,False,Working,55.0,13.0,67.0
4.03125,False,Working,59.0,15.0,59.0
1.953125,False,Working,59.0,15.0,59.0
3.609375,False,Working,59.0,15.0,59.0
1.953125,False,Working,59.0,15.0,59.0
3.8125,True,Working,62.0,17.0,55.0
1.984375,True,Working,62.0,17.0,55.0
3.9375,True,Working,62.0,17.0,55.0
1.953125,True,Working,62.0,17.0,55.0
3.625,True,Working,64.0,18.0,59.0
1.90625,True,Working,64.0,18.0,59.0
3.84375,True,Working,64.0,18.0,59.0
1.859375,True,Working,64.0,18.0,59.0
3.90625,True,Working,66.0,19.0,56.0
2.15625,True,Working,66.0,19.0,56.0
3.421875,True,Working,66.0,19.0,56.0
1.96875,True,Working,66.0,19.0,56.0
3.890625,True,Working,68.0,20.0,55.0
2.125,True,Working,68.0,20.0,55.0
3.65625,True,Working,68.0,20.0,55.0
2.046875,True,Working,68.0,20.0,55.0
3.90625,True,Working,68.0,20.0,55.0
2.09375,True,Working,68.0,20.0,55.0
3.796875,True,Working,68.0,20.0,55.0
1.84375,True,Working,68.0,20.0,55.0
3.46875,True,Working,69.0,20.0,67.0
2.03125,True,Working,69.0,20.0,67.0
3.828125,True,Working,69.0,20.0,67.0
1.90625,True,Working,69.0,20.0,67.0
3.65625,True,Working,69.0,20.0,67.0
2.21875,True,Working,69.0,20.0,67.0
3.65625,True,Working,69.0,20.0,67.0
1.921875,True,Working,69.0,20.0,67.0
3.921875,True,Working,68.0,20.0,58.0
1.96875,True,Working,68.0,20.0,58.0
3.71875,True,Working,68.0,20.0,58.0
2.3125,True,Working,68.0,20.0,58.0
3.65625,True,Working,67.0,19.0,62.0
1.90625,True,Working,67.0,19.0,62.0
3.859375,True,Working,67.0,19.0,62.0
1.921875,True,Working,67.0,19.0,62.0
3.71875,True,Working,65.0,18.0,58.0
2.0625,True,Working,65.0,18.0,58.0
3.78125,True,Working,65.0,18.0,58.0
2.15625,True,Working,65.0,18.0,58.0
3.78125,False,Working,62.0,17.0,62.0
2.046875,False,Working,62.0,17.0,62.0
4.734375,False,Working,62.0,17.0,62.0
2.8125,False,Working,62.0,17.0,62.0
5.625,False,Working,59.0,15.0,71.0
3.390625,False,Working,59.0,15.0,71.0
5.453125,False,Working,59.0,15.0,71.0
2.96875,False,Working,59.0,15.0,71.0
5.671875,False,Working,56.0,13.0,61.0
3.015625,False,Working,56.0,13.0,61.0
5.765625,False,Working,56.0,13.0,61.0
3.078125,False,Working,56.0,13.0,61.0
5.734375,False,Working,54.0,12.0,66.0
3.375,False,Working,54.0,12.0,66.0
5.578125,False,Working,54.0,12.0,66.0
2.921875,False,Working,54.0,12.0,66.0
5.875,False,Working,53.0,12.0,76.0
3.03125,False,Working,53.0,12.0,76.0
5.4375,False,Working,53.0,12.0,76.0
3.15625,False,Working,53.0,12.0,76.0
5.703125,False,NonWork,53.0,11.0,76.0
3.15625,False,NonWork,53.0,11.0,76.0
5.75,False,NonWork,53.0,11.0,76.0
2.765625,False,NonWork,53.0,11.0,76.0
5.96875,False,NonWork,51.0,11.0,82.0
3.109375,False,NonWork,51.0,11.0,82.0
5.609375,False,NonWork,51.0,11.0,82.0
2.90625,False,NonWork,51.0,11.0,82.0
5.765625,False,NonWork,50.0,10.0,58.0
3.15625,False,NonWork,50.0,10.0,58.0
5.65625,False,NonWork,50.0,10.0,58.0
2.9375,False,NonWork,50.0,10.0,58.0
5.78125,False,NonWork,49.0,10.0,62.0
3.078125,False,NonWork,49.0,10.0,62.0
5.6875,False,NonWork,49.0,10.0,62.0
3.15625,False,NonWork,49.0,10.0,62.0
5.78125,False,NonWork,49.0,9.0,66.0
3.015625,False,NonWork,49.0,9.0,66.0
5.828125,False,NonWork,49.0,9.0,66.0
3.09375,False,NonWork,49.0,9.0,66.0
5.765625,False,NonWork,49.0,9.0,66.0
3.046875,False,NonWork,49.0,9.0,66.0
5.796875,False,NonWork,49.0,9.0,66.0
2.40625,False,NonWork,49.0,9.0,66.0
4.328125,False,NonWork,52.0,11.0,58.0
2.1875,False,NonWork,52.0,11.0,58.0
4.171875,False,NonWork,52.0,11.0,58.0
2.359375,False,NonWork,52.0,11.0,58.0
4.0625,False,NonWork,56.0,13.0,47.0
2.21875,False,NonWork,56.0,13.0,47.0
3.78125,False,NonWork,56.0,13.0,47.0
1.890625,False,NonWork,56.0,13.0,47.0
3.984375,False,NonWork,60.0,15.0,41.0
1.96875,False,NonWork,60.0,15.0,41.0
3.40625,False,NonWork,60.0,15.0,41.0
1.921875,False,NonWork,60.0,15.0,41.0
3.84375,True,NonWork,63.0,17.0,39.0
1.828125,True,NonWork,63.0,17.0,39.0
3.703125,True,NonWork,63.0,17.0,39.0
2.03125,True,NonWork,63.0,17.0,39.0
3.515625,True,NonWork,65.0,18.0,33.0
1.90625,True,NonWork,65.0,18.0,33.0
3.765625,True,NonWork,65.0,18.0,33.0
2.109375,True,NonWork,65.0,18.0,33.0
3.65625,True,NonWork,67.0,19.0,33.0
2.03125,True,NonWork,67.0,19.0,33.0
3.671875,True,NonWork,67.0,19.0,33.0
1.953125,True,NonWork,67.0,19.0,33.0
3.84375,True,NonWork,68.0,20.0,31.0
1.890625,True,NonWork,68.0,20.0,31.0
3.984375,True,NonWork,68.0,20.0,31.0
2.015625,True,NonWork,68.0,20.0,31.0
3.578125,True,NonWork,69.0,20.0,29.0
1.90625,True,NonWork,69.0,20.0,29.0
3.84375,True,NonWork,69.0,20.0,29.0
2.03125,True,NonWork,69.0,20.0,29.0
3.65625,True,NonWork,69.0,21.0,31.0
2.109375,True,NonWork,69.0,21.0,31.0
3.640625,True,NonWork,69.0,21.0,31.0
1.921875,True,NonWork,69.0,21.0,31.0
3.828125,True,NonWork,69.0,21.0,29.0
2.03125,True,NonWork,69.0,21.0,29.0
3.71875,True,NonWork,69.0,21.0,29.0
1.90625,True,NonWork,69.0,21.0,29.0
3.53125,True,NonWork,69.0,20.0,31.0
2.046875,True,NonWork,69.0,20.0,31.0
3.828125,True,NonWork,69.0,20.0,31.0
1.96875,True,NonWork,69.0,20.0,31.0
3.71875,True,NonWork,67.0,20.0,31.0
1.8125,True,NonWork,67.0,20.0,31.0
3.71875,True,NonWork,67.0,20.0,31.0
2.140625,True,NonWork,67.0,20.0,31.0
3.53125,True,NonWork,65.0,18.0,38.0
1.890625,True,NonWork,65.0,18.0,38.0
3.78125,True,NonWork,65.0,18.0,38.0
1.890625,True,NonWork,65.0,18.0,38.0
3.640625,False,NonWork,62.0,17.0,44.0
1.96875,False,NonWork,62.0,17.0,44.0
3.953125,False,NonWork,62.0,17.0,44.0
2.96875,False,NonWork,62.0,17.0,44.0
5.234375,False,NonWork,59.0,15.0,44.0
2.890625,False,NonWork,59.0,15.0,44.0
5.328125,False,NonWork,59.0,15.0,44.0
2.828125,False,NonWork,59.0,15.0,44.0
5.71875,False,NonWork,56.0,14.0,48.0
2.765625,False,NonWork,56.0,14.0,48.0
5.640625,False,NonWork,56.0,14.0,48.0
3.109375,False,NonWork,56.0,14.0,48.0
5.234375,False,NonWork,54.0,12.0,57.0
3.046875,False,NonWork,54.0,12.0,57.0
5.5625,False,NonWork,54.0,12.0,57.0
2.90625,False,NonWork,54.0,12.0,57.0
5.875,False,NonWork,53.0,12.0,57.0
2.875,False,NonWork,53.0,12.0,57.0
5.359375,False,NonWork,53.0,12.0,57.0
3.125,False,NonWork,53.0,12.0,57.0
6.03125,False,NonWork,53.0,12.0,57.0
3.5625,False,NonWork,53.0,12.0,57.0
6.0625,False,NonWork,53.0,12.0,57.0
3.65625,False,NonWork,53.0,12.0,57.0
6.40625,False,NonWork,51.0,11.0,61.0
3.34375,False,NonWork,51.0,11.0,61.0
6.53125,False,NonWork,51.0,11.0,61.0
3.6875,False,NonWork,51.0,11.0,61.0
6.484375,False,NonWork,51.0,10.0,71.0
3.609375,False,NonWork,51.0,10.0,71.0
6.8125,False,NonWork,51.0,10.0,71.0
3.40625,False,NonWork,51.0,10.0,71.0
6.578125,False,NonWork,50.0,10.0,71.0
3.671875,False,NonWork,50.0,10.0,71.0
6.6875,False,NonWork,50.0,10.0,71.0
3.578125,False,NonWork,50.0,10.0,71.0
6.609375,False,NonWork,49.0,10.0,66.0
3.625,False,NonWork,49.0,10.0,66.0
6.671875,False,NonWork,49.0,10.0,66.0
3.734375,False,NonWork,49.0,10.0,66.0
6.484375,False,NonWork,49.0,10.0,62.0
3.4375,False,NonWork,49.0,10.0,62.0
6.484375,False,NonWork,49.0,10.0,62.0
2.921875,False,NonWork,49.0,10.0,62.0
10.28125,False,NonWork,52.0,11.0,66.0
6.4375,False,NonWork,52.0,11.0,66.0
12.84375,False,NonWork,52.0,11.0,66.0
6.734375,False,NonWork,52.0,11.0,66.0
12.390625,False,NonWork,56.0,13.0,54.0
7.046875,False,NonWork,56.0,13.0,54.0
12.5625,False,NonWork,56.0,13.0,54.0
6.296875,False,NonWork,56.0,13.0,54.0
12.140625,False,NonWork,60.0,16.0,36.0
6.796875,False,NonWork,60.0,16.0,36.0
11.6875,False,NonWork,60.0,16.0,36.0
5.65625,False,NonWork,60.0,16.0,36.0
11.90625,True,NonWork,63.0,17.0,41.0
5.625,True,NonWork,63.0,17.0,41.0
11.5,True,NonWork,63.0,17.0,41.0
6.375,True,NonWork,63.0,17.0,41.0
11.15625,True,NonWork,65.0,18.0,38.0
5.96875,True,NonWork,65.0,18.0,38.0
11.625,True,NonWork,65.0,18.0,38.0
5.6875,True,NonWork,65.0,18.0,38.0
11.125,True,NonWork,67.0,19.0,38.0
6.078125,True,NonWork,67.0,19.0,38.0
11.0625,True,NonWork,67.0,19.0,38.0
6.0,True,NonWork,67.0,19.0,38.0
11.609375,True,NonWork,68.0,20.0,33.0
6.1875,True,NonWork,68.0,20.0,33.0
11.21875,True,NonWork,68.0,20.0,33.0
6.171875,True,NonWork,68.0,20.0,33.0
11.484375,True,NonWork,69.0,21.0,33.0
6.09375,True,NonWork,69.0,21.0,33.0
12.015625,True,NonWork,69.0,21.0,33.0
6.1875,True,NonWork,69.0,21.0,33.0
12.71875,True,NonWork,70.0,21.0,31.0
6.078125,True,NonWork,70.0,21.0,31.0
13.15625,True,NonWork,70.0,21.0,31.0
6.6875,True,NonWork,70.0,21.0,31.0
12.75,True,NonWork,70.0,21.0,33.0
6.6875,True,NonWork,70.0,21.0,33.0
12.859375,True,NonWork,70.0,21.0,33.0
6.59375,True,NonWork,70.0,21.0,33.0
12.96875,True,NonWork,69.0,21.0,38.0
6.84375,True,NonWork,69.0,21.0,38.0
13.46875,True,NonWork,69.0,21.0,38.0
6.984375,True,NonWork,69.0,21.0,38.0
13.0,True,NonWork,68.0,20.0,38.0
6.375,True,NonWork,68.0,20.0,38.0
12.640625,True,NonWork,68.0,20.0,38.0
6.453125,True,NonWork,68.0,20.0,38.0
12.65625,True,NonWork,66.0,19.0,30.0
6.46875,True,NonWork,66.0,19.0,30.0
12.859375,True,NonWork,66.0,19.0,30.0
6.625,True,NonWork,66.0,19.0,30.0
7.421875,False,NonWork,63.0,17.0,44.0
2.90625,False,NonWork,63.0,17.0,44.0
5.59375,False,NonWork,63.0,17.0,44.0
3.3125,False,NonWork,63.0,17.0,44.0
6.359375,False,NonWork,60.0,15.0,58.0
3.421875,False,NonWork,60.0,15.0,58.0
6.375,False,NonWork,60.0,15.0,58.0
3.484375,False,NonWork,60.0,15.0,58.0
5.9375,False,NonWork,57.0,14.0,57.0
3.390625,False,NonWork,57.0,14.0,57.0
6.34375,False,NonWork,57.0,14.0,57.0
3.21875,False,NonWork,57.0,14.0,57.0
6.09375,False,NonWork,55.0,13.0,57.0
3.25,False,NonWork,55.0,13.0,57.0
5.828125,False,NonWork,55.0,13.0,57.0
3.34375,False,NonWork,55.0,13.0,57.0
6.15625,False,NonWork,54.0,12.0,61.0
2.953125,False,NonWork,54.0,12.0,61.0
5.953125,False,NonWork,54.0,12.0,61.0
3.1875,False,NonWork,54.0,12.0,61.0
5.59375,False,Working,53.0,12.0,57.0
3.15625,False,Working,53.0,12.0,57.0
5.828125,False,Working,53.0,12.0,57.0
3.1875,False,Working,53.0,12.0,57.0
5.765625,False,Working,52.0,11.0,57.0
3.375,False,Working,52.0,11.0,57.0
5.59375,False,Working,52.0,11.0,57.0
3.171875,False,Working,52.0,11.0,57.0
5.9375,False,Working,51.0,10.0,66.0
2.96875,False,Working,51.0,10.0,66.0
6.546875,False,Working,51.0,10.0,66.0
3.375,False,Working,51.0,10.0,66.0
6.3125,False,Working,50.0,10.0,61.0
3.625,False,Working,50.0,10.0,61.0
7.28125,False,Working,50.0,10.0,61.0
3.46875,False,Working,50.0,10.0,61.0
6.8125,False,Working,49.0,10.0,61.0
3.734375,False,Working,49.0,10.0,61.0
6.953125,False,Working,49.0,10.0,61.0
3.640625,False,Working,49.0,10.0,61.0
6.609375,False,Working,49.0,10.0,61.0
3.734375,False,Working,49.0,10.0,61.0
7.015625,False,Working,49.0,10.0,61.0
3.15625,False,Working,49.0,10.0,61.0
11.109375,False,Working,52.0,11.0,57.0
6.703125,False,Working,52.0,11.0,57.0
13.078125,False,Working,52.0,11.0,57.0
6.703125,False,Working,52.0,11.0,57.0
13.296875,False,Working,56.0,14.0,62.0
6.84375,False,Working,56.0,14.0,62.0
13.390625,False,Working,56.0,14.0,62.0
6.671875,False,Working,56.0,14.0,62.0
13.140625,False,Working,60.0,16.0,58.0
7.21875,False,Working,60.0,16.0,58.0
13.59375,False,Working,60.0,16.0,58.0
7.140625,False,Working,60.0,16.0,58.0
13.5,True,Working,63.0,17.0,55.0
6.453125,True,Working,63.0,17.0,55.0
12.609375,True,Working,63.0,17.0,55.0
6.734375,True,Working,63.0,17.0,55.0
12.5625,True,Working,66.0,19.0,51.0
6.0625,True,Working,66.0,19.0,51.0
11.203125,True,Working,66.0,19.0,51.0
5.9375,True,Working,66.0,19.0,51.0
11.46875,True,Working,67.0,20.0,51.0
5.75,True,Working,67.0,20.0,51.0
11.59375,True,Working,67.0,20.0,51.0
